X,Y,OBJECTID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATECREATE
-82.212624081999934,35.239467940000054,4173,0010328722,ST. LUKE'S HOSPITAL,101 HOSPITAL DRIVE,NOT AVAILABLE,COLUMBUS,NC,28722,NOT AVAILABLE,(828) 894-3311,GENERAL ACUTE CARE,OPEN,35,POLK,37149,USA,35.2394679400001,-82.2126240819999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.saintlukeshospital.com,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,35,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-77.404031069999959,35.607861683000067,4174,0002027835,VIDANT MEDICAL CENTER,2100 STANTONSBURG ROAD,NOT AVAILABLE,GREENVILLE,NC,27835,NOT AVAILABLE,(252) 847-4451,GENERAL ACUTE CARE,OPEN,909,PITT,37147,USA,35.6078616830001,-77.40403107,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,https://www.vidanthealth.com/medicalcenter/default.aspx,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,909,LEVEL III,Y,2013-03-22T00:00:00.000Z
-78.984895238999968,36.408453469000051,4175,0001927573,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,NOT AVAILABLE,ROXBORO,NC,27573,NOT AVAILABLE,(336) 599-2121,GENERAL ACUTE CARE,OPEN,110,PERSON,37145,USA,36.4084534690001,-78.984895239,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.personhospital.com,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,110,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-76.755041170999959,34.726209498000053,4176,0004928557,CARTERET GENERAL HOSPITAL,3500 ARENDELL STREET,NOT AVAILABLE,MOREHEAD CITY,NC,28557,NOT AVAILABLE,(252) 808-6000,GENERAL ACUTE CARE,OPEN,135,CARTERET,37031,USA,34.7262094980001,-76.755041171,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2013-09-30T00:00:00.000Z,http://www.ccgh.org,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - LOCAL,-999,135,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-79.420855358,35.722954498000036,4177,0005327344,"CHATHAM HOSPITAL, INC.",475 PROGRESS BOULEVARD,NOT AVAILABLE,SILER CITY,NC,27344,NOT AVAILABLE,(919) 663-2113,GENERAL ACUTE CARE,OPEN,25,CHATHAM,37037,USA,35.722954498,-79.420855358,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.chathamhospital.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,25,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-81.267341912999939,35.713855570000071,4178,0005028602,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH ROAD,NOT AVAILABLE,HICKORY,NC,28602,NOT AVAILABLE,(828) 326-3800,GENERAL ACUTE CARE,OPEN,258,CATAWBA,37035,USA,35.7138555700001,-81.2673419129999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.catawbavalleymc.org,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - LOCAL,-999,258,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-81.337270844,35.737346474000041,4179,0007028601,FRYE REGIONAL MEDICAL CENTER,420 NORTH CENTER ST,NOT AVAILABLE,HICKORY,NC,28601,NOT AVAILABLE,(828) 315-5000,GENERAL ACUTE CARE,OPEN,355,CATAWBA,37035,USA,35.737346474,-81.337270844,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2013-10-01T00:00:00.000Z,http://www.fryemedctr.com,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,355,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-83.96666240799999,35.072712896000034,4180,0000928906,MURPHY MEDICAL CENTER,3990 EAST US HWY 64,NOT AVAILABLE,MURPHY,NC,28906,NOT AVAILABLE,(828) 837-8161,GENERAL ACUTE CARE,OPEN,191,CHEROKEE,37039,USA,35.072712896,-83.966662408,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.murphymedical.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,191,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-79.012129532999936,34.636910793000027,4181,0010228359,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 WEST 27TH ST,NOT AVAILABLE,LUMBERTON,NC,28359,NOT AVAILABLE,(910) 671-5000,GENERAL ACUTE CARE,OPEN,452,ROBESON,37155,USA,34.636910793,-79.012129533,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2013-10-01T00:00:00.000Z,http://www.srmc.org/main/,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,452,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-79.739444275999986,36.494716308000079,4182,0000727288,MOREHEAD MEMORIAL HOSPITAL,117 EAST KINGS HWY,NOT AVAILABLE,EDEN,NC,27288,NOT AVAILABLE,(336) 623-9711,GENERAL ACUTE CARE,OPEN,242,ROCKINGHAM,37157,USA,36.4947163080001,-79.739444276,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.morehead.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,242,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-79.667521593999936,36.353244867000036,4183,0002727320,ANNIE PENN HOSPITAL,618 SOUTH MAIN ST.,NOT AVAILABLE,REIDSVILLE,NC,27320,NOT AVAILABLE,(336) 951-4000,GENERAL ACUTE CARE,OPEN,110,ROCKINGHAM,37157,USA,36.3532448670001,-79.6675215939999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,www.conehealth.com/locations/annie-penn-hospital,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,110,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-79.814228041999982,35.711444614000072,4184,0009427204,RANDOLPH HOSPITAL,364 WHITE OAK STREET,NOT AVAILABLE,ASHEBORO,NC,27204,NOT AVAILABLE,(336) 625-5151,GENERAL ACUTE CARE,OPEN,145,RANDOLPH,37151,USA,35.7114446140001,-79.814228042,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.randolphhospital.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,145,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-79.749910174999968,34.928593503000059,4185,0006728379,FIRSTHEALTH RICHMOND MEMORIAL HOSPITAL,925 LONG DR,NOT AVAILABLE,ROCKINGHAM,NC,28379,NOT AVAILABLE,(910) 417-3000,GENERAL ACUTE CARE,OPEN,99,RICHMOND,37153,USA,34.9285935030001,-79.749910175,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.firsthealth.org/Hospitals%20&%20Facilities/Richmond%20Memorial%20Hospital/index.asp,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,99,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-79.708521446999953,34.901812005000068,4186,0010028345,SANDHILLS REGIONAL MEDICAL CENTER,1000 WEST HAMLET AVENUE,NOT AVAILABLE,HAMLET,NC,28345,NOT AVAILABLE,(910) 205-8000,GENERAL ACUTE CARE,OPEN,64,RICHMOND,37153,USA,34.9018120050001,-79.708521447,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.sandhillsregional.com,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,64,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-80.23107620899998,36.418067999000066,4187,0010527016,PIONEER COMMUNITY HOSPITAL OF STOKES,1570 NC 8 & 89 HWY NORTH,NOT AVAILABLE,DANBURY,NC,27016,NOT AVAILABLE,(336) 593-2831,GENERAL ACUTE CARE,OPEN,93,STOKES,37169,USA,36.4180679990001,-80.231076209,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2013-10-01T00:00:00.000Z,http://www.pchstokes.com/,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,93,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-79.469801410999935,34.753169179000047,4188,0010128352,SCOTLAND MEMORIAL HOSPITAL AND EDWIN MORGAN CENTER,500 LAUCHWOOD DRIVE,NOT AVAILABLE,LAURINBURG,NC,28352,NOT AVAILABLE,(910) 291-7000,GENERAL ACUTE CARE,OPEN,104,SCOTLAND,37165,USA,34.7531691790001,-79.4698014109999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.scotlandhealth.org/getpage.php?name=index,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,104,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-81.965595949999951,35.362351210000043,4189,0009828139,"RUTHERFORD HOSPITAL, INC.",288 SOUTH RIDGECREST AVE.,NOT AVAILABLE,RUTHERFORDTON,NC,28139,NOT AVAILABLE,(828) 286-5000,GENERAL ACUTE CARE,OPEN,143,RUTHERFORD,37161,USA,35.36235121,-81.96559595,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.rutherfordhosp.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,143,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-78.324487666999985,35.007183301000055,4190,0009928329,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN STREET,NOT AVAILABLE,CLINTON,NC,28329,NOT AVAILABLE,(910) 592-8511,GENERAL ACUTE CARE,OPEN,146,SAMPSON,37163,USA,35.0071833010001,-78.324487667,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.sampsonrmc.org,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - LOCAL,-999,146,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-81.889357114999939,36.060317924000053,4191,0005228646,"CHARLES A. CANNON, JR. MEMORIAL HOSPITAL",434 HOSPITAL DRIVE,NOT AVAILABLE,LINVILLE,NC,28646,NOT AVAILABLE,(828) 737-7000,GENERAL ACUTE CARE,OPEN,50,AVERY,37011,USA,36.0603179240001,-81.8893571149999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://https://apprhs.org/locations/cannon-memorial-hospital,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,50,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-76.623319123999963,35.53785037100004,4192,0009327810,PUNGO DISTRICT HOSPITAL CORPORATION,202 EAST WATER ST,NOT AVAILABLE,BELHAVEN,NC,27810,NOT AVAILABLE,(252) 943-2111,GENERAL ACUTE CARE,CLOSED,49,BEAUFORT,37013,USA,35.537850371,-76.623319124,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2012-07-03T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.vidanthealth.com/vidant/dynamic-detail.aspx?id=11781,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,49,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-78.290906560999986,34.008958066000041,4193,0003728462,BRUNSWICK COMMUNITY HOSPITAL,240 HOSPITAL DRIVE NE,NOT AVAILABLE,BOLIVIA,NC,28462,NOT AVAILABLE,(910) 755-8121,GENERAL ACUTE CARE,CLOSED,60,BRUNSWICK,37019,USA,34.008958066,-78.290906561,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2012-07-03T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://brunswicknovant.org/,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,60,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-78.021590311999958,33.929661950000018,4194,0008428461,J. ARTHUR DOSHER MEMORIAL HOSPITAL,924 HOWE ST,NOT AVAILABLE,SOUTHPORT,NC,28461,NOT AVAILABLE,(910) 457-3800,GENERAL ACUTE CARE,OPEN,100,BRUNSWICK,37019,USA,33.92966195,-78.0215903119999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.dosher.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,100,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-80.60250804399999,35.43610642200008,4195,0004328025,CAROLINAS HEALTHCARE SYSTEM NORTHEAST,920 CHURCH ST N,NOT AVAILABLE,CONCORD,NC,28025,NOT AVAILABLE,(704) 783-3000,GENERAL ACUTE CARE,OPEN,457,CABARRUS,37025,USA,35.4361064220001,-80.602508044,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.carolinashealthcare.org/northeast,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,457,LEVEL III,Y,2013-03-22T00:00:00.000Z
-81.535161384999981,35.910606527000027,4196,0003828645,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY STREET SW,NOT AVAILABLE,LENOIR,NC,28645,NOT AVAILABLE,(828) 757-5100,GENERAL ACUTE CARE,OPEN,110,CALDWELL,37027,USA,35.910606527,-81.535161385,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.caldwell-mem.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,110,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-82.549143218999973,35.576572566000038,4197,0000628801,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CENTER,509 BILTMORE AVE,NOT AVAILABLE,ASHEVILLE,NC,28801,NOT AVAILABLE,(828) 213-1111,GENERAL ACUTE CARE,OPEN,763,BUNCOMBE,37021,USA,35.576572566,-82.549143219,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.missionhospitals.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,763,LEVEL II,Y,2013-03-22T00:00:00.000Z
-82.531319809999957,35.562271092000053,4198,0004028813,CAREPARTNERS REHABILITATION HOSPITAL,68 SWEETEN CREEK ROAD,NOT AVAILABLE,ASHEVILLE,NC,28813,NOT AVAILABLE,(828) 274-2400,REHABILITATION,OPEN,80,BUNCOMBE,37021,USA,35.5622710920001,-82.53131981,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.carepartners.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,80,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-81.654492278999939,35.726391173000017,4199,0007228655,CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE,2201 SOUTH STERLING ST,NOT AVAILABLE,MORGANTON,NC,28655,NOT AVAILABLE,(828) 580-5000,GENERAL ACUTE CARE,OPEN,315,BURKE,37023,USA,35.726391173,-81.654492279,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.blueridgehealth.org/morganton.html,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,315,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-82.06277434499998,35.910989999000023,4200,0003628777,"BLUE RIDGE REGIONAL HOSPITAL, INC",125 HOSPITAL DRIVE,NOT AVAILABLE,SPRUCE PINE,NC,28777,NOT AVAILABLE,(828) 765-4201,GENERAL ACUTE CARE,OPEN,46,MITCHELL,37121,USA,35.910989999,-82.062774345,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.spchospital.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,46,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-79.890368296999952,35.36481123500004,4201,0006527371,FIRSTHEALTH MONTGOMERY MEMORIAL HOSPITAL,520 ALLEN STREET,NOT AVAILABLE,TROY,NC,27371,NOT AVAILABLE,(910) 572-1301,GENERAL ACUTE CARE,OPEN,37,MONTGOMERY,37123,USA,35.364811235,-79.890368297,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.firsthealth.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,37,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-79.456438526999989,35.205299351000065,4202,0006628374,FIRSTHEALTH MOORE REG. HOSP. AND PINEHURST TREATMENT,155 MEMORIAL DRIVE,NOT AVAILABLE,PINEHURST,NC,28374,NOT AVAILABLE,(910) 215-1000,GENERAL ACUTE CARE,OPEN,372,MOORE,37125,USA,35.2052993510001,-79.456438527,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.firsthealth.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,372,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-80.57179141599994,35.899376197000031,4203,0005927028,DAVIE COUNTY HOSPITAL,223 HOSPITAL STREET,NOT AVAILABLE,MOCKSVILLE,NC,27028,NOT AVAILABLE,(336) 751-8100,GENERAL ACUTE CARE,OPEN,81,DAVIE,37059,USA,35.899376197,-80.5717914159999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.daviehospital.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,81,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-78.933053684999948,35.03183872500005,4204,0003928302,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE,NOT AVAILABLE,FAYETTEVILLE,NC,28302,NOT AVAILABLE,(910) 615-6700,GENERAL ACUTE CARE,OPEN,600,CUMBERLAND,37051,USA,35.0318387250001,-78.9330536849999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.capefearvalley.com,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,600,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-78.88815429899995,35.054303165000078,4205,0008028301,HIGHSMITH-RAINEY MEMORIAL HOSPITAL,150 ROBESON STREET,NOT AVAILABLE,FAYETTEVILLE,NC,28301,NOT AVAILABLE,(910) 609-1434,GENERAL ACUTE CARE,OPEN,66,CUMBERLAND,37051,USA,35.0543031650001,-78.888154299,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.capefearvalley.com/hospitals/hrsh.html,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,66,NOT AVAILABLE,NOT AVAILABLE,2013-03-22T00:00:00.000Z
-75.617649139999955,35.93983649900008,4206,0010827959,THE OUTER BANKS HOSPITAL,4800 SOUTH CROATAN HIGHWAY,NOT AVAILABLE,NAGS HEAD,NC,27959,NOT AVAILABLE,(252) 449-4500,GENERAL ACUTE CARE,OPEN,21,DARE,37055,USA,35.9398364990001,-75.61764914,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.theouterbankshospital.com,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,21,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-80.286735415999956,35.806150151000054,4207,0009027293,LEXINGTON MEMORIAL HOSPITAL,250 HOSPITAL DRIVE,NOT AVAILABLE,LEXINGTON,NC,27293,NOT AVAILABLE,(336) 248-5161,GENERAL ACUTE CARE,OPEN,94,DAVIDSON,37057,USA,35.8061501510001,-80.2867354159999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://lexington.wakehealth.edu/,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,94,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-77.384986817999959,34.762759328000072,4208,0001528541,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,NOT AVAILABLE,JACKSONVILLE,NC,28541,NOT AVAILABLE,(910) 577-2345,GENERAL ACUTE CARE,OPEN,162,ONSLOW,37133,USA,34.7627593280001,-77.384986818,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.onslow.org,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - DISTRICT/AUTHORITY,-999,162,NOT AVAILABLE,Y,2013-03-22T00:00:00.000Z
-79.049689228999966,35.904542703000054,4209,0011127514,UNIVERSITY OF NORTH CAROLINA HOSPITALS,101 MANNING DR,NOT AVAILABLE,CHAPEL HILL,NC,27514,NOT AVAILABLE,(919) 966-4131,GENERAL ACUTE CARE,OPEN,896,ORANGE,37135,USA,35.9045427030001,-79.049689229,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016-01-25T00:00:00.000Z,IMAGERY WITH OTHER,2013-10-02T00:00:00.000Z,http://www.unchealthcare.org,NOT AVAILABLE,NOT AVAILABLE,37,GOVERNMENT - STATE,-999,896,LEVEL I,NOT AVAILABLE,2013-03-22T00:00:00.000Z
